property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0,86,3.0,3.0,4,3,1600.0,1.0,0.0,2.0,1,0,2.25
0,103,2.0,2.0,1,1,650.0,0.0,0.0,0.0,2,0,0.3
1,14,3.0,2.0,2,2,120.0,0.0,0.0,0.0,1,1,1.0
0,17,3.0,3.0,3,1,1806.0,0.0,0.0,0.0,2,0,2.0
0,17,3.0,4.0,4,3,2217.0,1.0,0.0,1.0,1,2,2.7
0,17,2.0,2.0,3,1,1350.0,0.0,0.0,0.0,0,2,1.38
0,81,3.0,3.0,3,3,1600.0,0.0,0.0,0.0,1,2,1.05
0,6,3.0,3.0,4,4,1741.0,0.0,0.0,0.0,2,2,1.5
0,62,2.0,3.0,2,3,1403.0,0.0,0.0,0.0,2,2,2.5
0,57,3.0,3.0,4,0,2131.0,0.0,0.0,1.0,2,2,1.65
0,15,4.0,5.0,4,3,2670.0,1.0,0.0,0.0,2,2,3.45
0,67,2.0,2.0,2,3,812.0,0.0,0.0,0.0,2,2,1.3
0,95,2.0,2.0,2,4,804.0,0.0,0.0,0.0,2,1,0.95
0,74,2.0,2.0,3,3,1222.0,0.0,0.0,0.0,1,2,1.25
0,49,3.0,3.0,3,3,1840.0,0.0,0.0,0.0,1,0,2.23
0,89,4.0,4.0,3,0,1970.0,1.0,0.0,0.0,2,0,1.25
0,83,3.0,4.0,4,3,2629.0,1.0,0.0,1.0,0,1,2.0
0,48,4.0,5.0,3,0,2167.0,0.0,0.0,1.0,1,1,2.5
0,69,3.0,4.0,3,3,2123.0,1.0,0.0,1.0,2,0,3.4
1,50,2.0,1.0,0,3,500.0,0.0,0.0,0.0,1,1,0.4
0,99,3.0,2.0,3,1,1661.0,0.0,0.0,0.0,1,1,0.99
0,91,3.0,3.0,2,3,1825.0,0.0,0.0,0.0,1,0,1.75
0,17,3.0,3.0,3,1,2599.0,1.0,0.0,0.0,0,2,2.78
0,82,2.0,2.0,1,0,1115.0,0.0,1.0,0.0,2,2,0.62
0,72,4.0,5.0,4,3,2172.0,1.0,0.0,1.0,0,2,1.92
0,49,3.0,4.0,3,3,2061.0,0.0,0.0,0.0,1,1,2.38
1,23,4.0,4.0,2,2,1557.0,0.0,0.0,0.0,1,2,2.5
0,10,4.0,5.0,4,3,2505.0,1.0,0.0,0.0,2,2,1.7
0,55,3.0,3.0,3,0,1900.0,1.0,0.0,1.0,2,2,1.55
0,88,4.0,4.0,3,4,3902.0,1.0,1.0,1.0,2,2,2.91
1,58,3.0,3.0,3,0,1650.0,0.0,1.0,1.0,2,1,4.75
0,103,2.0,2.0,3,3,1148.0,0.0,0.0,0.0,2,2,0.73
0,5,3.0,3.0,4,3,1644.0,0.0,0.0,0.0,2,1,2.04
0,11,3.0,3.0,3,3,1460.0,0.0,0.0,0.0,1,0,2.45
0,38,3.0,3.0,2,4,1450.0,0.0,0.0,0.0,2,1,1.07
0,48,3.0,3.0,4,3,2000.0,1.0,0.0,1.0,0,2,2.7
0,95,2.0,2.0,2,1,1371.0,0.0,0.0,0.0,1,1,0.97
0,35,3.0,3.0,3,4,1619.0,0.0,0.0,0.0,1,0,1.7
0,96,4.0,3.0,3,2,2007.0,1.0,0.0,1.0,1,1,1.25
1,51,4.0,4.0,4,3,3060.0,1.0,0.0,2.0,0,1,12.5
0,76,3.0,4.0,2,3,1577.0,1.0,0.0,2.0,2,0,1.25
0,83,3.0,3.0,3,3,1423.0,0.0,0.0,0.0,0,2,1.34
0,86,2.0,2.0,3,3,700.0,0.0,0.0,0.0,2,2,0.5
1,32,4.0,1.0,0,0,603.0,0.0,0.0,0.0,1,1,0.92
1,28,5.0,5.0,3,2,2700.0,1.0,1.0,0.0,2,2,9.0
0,81,3.0,3.0,3,1,1810.0,1.0,0.0,1.0,1,0,2.25
1,39,4.0,9.0,4,3,4800.0,0.0,1.0,1.0,0,1,4.0
0,103,3.0,2.0,4,3,1210.723472,0.0,0.0,0.0,1,1,0.95
0,51,3.0,3.0,4,0,2600.0,1.0,0.0,1.0,0,2,2.97
0,60,3.0,3.0,1,4,2738.0,1.0,0.0,0.0,1,0,5.5
0,67,3.0,4.0,2,3,3355.0,0.0,0.0,0.0,1,0,6.15
1,49,3.0,3.0,2,0,1900.0,0.0,1.0,0.0,2,1,2.5
0,70,2.0,2.0,2,3,581.0,0.0,0.0,0.0,2,1,0.62
0,90,3.0,3.0,3,3,1652.0,0.0,0.0,0.0,2,0,0.9
0,97,4.0,4.0,4,3,2139.0,1.0,0.0,0.0,2,1,1.55
1,96,3.0,3.0,2,2,2367.0,0.0,0.0,1.0,1,1,3.2
0,11,4.0,5.0,3,3,2343.0,0.0,0.0,0.0,2,0,3.95
1,8,2.0,2.0,1,0,450.0,0.0,0.0,0.0,1,1,0.37
0,67,3.0,3.0,3,3,1650.0,1.0,1.0,1.0,2,2,2.7
0,59,2.0,2.0,1,3,1432.0,0.0,0.0,1.0,2,2,2.2
0,86,1.0,1.0,2,3,444.0,0.0,0.0,0.0,1,2,0.38
0,103,1.0,1.0,1,3,378.0,0.0,0.0,0.0,2,0,0.24
0,83,3.0,3.0,3,3,2161.0,0.0,0.0,0.0,1,2,1.35
1,18,2.0,5.0,1,2,2052.0,0.0,0.0,0.0,1,2,1.35
0,49,3.0,3.0,1,0,1471.12,0.0,1.0,0.0,0,2,1.85
0,7,3.0,3.0,3,4,1365.0,0.0,0.0,1.0,2,0,1.9
0,10,2.0,2.0,2,1,615.0,0.0,0.0,0.0,1,2,0.37
0,5,2.0,2.0,2,3,1230.0,0.0,0.0,0.0,2,2,1.35
1,61,3.0,2.0,1,2,612.0,0.0,0.0,0.0,1,1,0.66
1,69,5.0,3.0,2,1,200.0,0.0,0.0,0.0,1,1,1.5
1,56,2.0,9.0,4,1,1125.0,0.0,0.0,1.0,1,2,5.0
0,54,4.0,4.0,3,4,2477.0,0.0,0.0,0.0,1,0,7.4
0,103,2.0,2.0,4,3,1367.0,0.0,0.0,0.0,2,0,0.74
0,91,2.0,2.0,3,3,1484.0,0.0,0.0,0.0,2,2,1.14
1,23,6.0,4.0,4,2,1557.0,0.0,0.0,1.0,1,2,3.0
0,83,3.0,4.0,4,3,2141.0,1.0,0.0,0.0,0,2,2.01
0,99,3.0,3.0,3,1,1281.0,0.0,0.0,0.0,2,2,0.58
0,103,2.0,2.0,4,3,1131.0,0.0,0.0,0.0,0,0,0.96
0,11,3.0,4.0,4,3,1500.29,1.0,0.0,0.0,2,0,1.7
0,38,4.0,3.0,3,3,1808.0,0.0,0.0,1.0,1,0,1.79
0,11,2.0,2.0,2,1,1250.0,0.0,0.0,1.0,2,0,2.4
0,67,3.0,3.0,4,1,1556.0,0.0,1.0,1.0,2,1,1.95
0,16,2.0,3.0,2,3,2441.0,1.0,0.0,0.0,2,2,2.8
0,92,2.0,2.0,3,3,1339.0,0.0,0.0,0.0,1,0,1.23
0,99,4.0,3.0,3,0,1770.0,0.0,0.0,0.0,2,2,0.95
1,73,2.0,3.0,2,2,963.0,0.0,0.0,0.0,1,2,1.3
0,94,3.0,3.0,2,3,2056.0,0.0,0.0,0.0,1,2,1.5
1,29,6.0,6.0,3,3,4518.0,1.0,0.0,1.0,2,1,19.0
0,87,2.0,2.0,4,3,1299.0,0.0,0.0,1.0,2,2,0.94
1,48,4.0,4.0,1,3,3240.0,0.0,0.0,0.0,1,1,8.5
0,102,2.0,2.0,1,1,552.0,0.0,0.0,0.0,1,2,0.27
0,56,4.0,3.0,4,0,2000.0,0.0,0.0,2.0,1,2,1.9
0,97,2.0,2.0,3,0,1222.0,0.0,0.0,1.0,2,2,0.65
1,103,1.0,4.0,4,2,535.0,0.0,0.0,0.0,1,2,1.2
0,99,4.0,3.0,3,4,2093.0,1.0,0.0,0.0,2,2,1.22
0,71,2.0,2.0,2,1,1460.0,0.0,0.0,0.0,1,2,1.32
0,7,2.0,2.0,2,3,1403.0,0.0,0.0,0.0,2,2,1.32
0,97,4.0,4.0,4,3,2512.0,1.0,1.0,1.0,0,0,1.9
1,84,2.0,3.0,3,0,900.0,0.0,0.0,0.0,1,1,0.82
0,63,2.0,2.0,2,1,1150.0,0.0,0.0,0.0,2,2,1.57
0,5,3.0,3.0,3,3,1676.0,0.0,0.0,0.0,1,2,2.0
0,83,2.0,2.0,3,3,1450.0,0.0,0.0,0.0,2,2,0.9
1,44,1.0,1.0,0,4,1242.0,0.0,0.0,0.0,1,1,3.3
0,7,4.0,4.0,4,3,2509.0,1.0,0.0,0.0,0,0,2.55
1,12,4.0,5.0,3,3,5400.0,1.0,0.0,0.0,1,1,6.8
0,76,3.0,4.0,2,3,1577.0,1.0,0.0,1.0,0,2,1.25
0,86,4.0,4.0,4,0,2491.0,1.0,0.0,0.0,1,0,3.25
0,63,3.0,4.0,4,4,2250.0,1.0,0.0,0.0,2,0,3.87
1,96,4.0,3.0,1,2,200.0,0.0,0.0,0.0,1,1,1.1
0,88,5.0,6.0,4,1,5711.0,1.0,0.0,0.0,2,2,3.85
0,103,3.0,2.0,3,3,1319.0,0.0,0.0,0.0,2,0,1.1
1,51,4.0,4.0,4,0,2700.0,1.0,0.0,1.0,2,1,11.0
0,62,4.0,5.0,3,3,2534.0,1.0,0.0,0.0,0,0,3.75
0,83,2.0,2.0,4,1,1172.0,0.0,0.0,0.0,1,2,0.8
1,12,5.0,5.0,4,3,6228.0,1.0,0.0,0.0,2,1,7.0
0,23,2.0,2.0,3,0,1416.0,0.0,0.0,0.0,2,2,1.26
0,97,3.0,3.0,4,3,1929.0,1.0,0.0,1.0,2,2,1.3
0,72,3.0,3.0,1,4,1210.0,1.0,0.0,0.0,2,2,0.74
0,75,3.0,4.0,3,3,2350.0,1.0,0.0,0.0,1,0,2.8
1,2,3.0,1.0,0,0,1337.4,0.0,0.0,0.0,1,2,2.0
0,79,2.0,2.0,2,1,1289.0,0.0,0.0,1.0,0,0,1.4
0,95,2.0,2.0,3,1,1228.0,0.0,0.0,0.0,1,1,0.88
0,97,3.0,3.0,3,3,1650.0,0.0,0.0,1.0,1,2,1.25
0,89,3.0,3.0,4,3,1674.0,1.0,1.0,1.0,0,2,1.6
1,28,5.0,6.0,4,0,2700.0,1.0,1.0,0.0,2,2,10.55
0,67,3.0,3.0,3,0,3027.0,1.0,0.0,1.0,0,0,6.1
0,72,4.0,4.0,2,3,1819.0,0.0,0.0,1.0,0,2,1.8
0,3,3.0,3.0,0,0,2200.0,0.0,0.0,0.0,1,2,0.85
0,89,3.0,3.0,3,3,1600.0,1.0,0.0,1.0,0,2,1.75
0,91,2.0,2.0,3,3,1630.0,0.0,0.0,0.0,1,2,1.18
0,90,4.0,4.0,4,3,1896.0,1.0,0.0,0.0,2,0,1.02
0,101,2.0,2.0,2,1,1364.0,0.0,0.0,0.0,1,2,0.56
1,75,3.0,2.0,1,1,667.0,0.0,0.0,0.0,1,2,2.1
0,75,3.0,2.0,2,0,2406.0,1.0,0.0,0.0,2,0,2.6
0,70,2.0,2.0,1,1,657.0,0.0,0.0,0.0,1,0,0.7
0,15,4.0,4.0,4,4,3056.0,0.0,0.0,0.0,2,2,4.67
0,99,3.0,2.0,2,1,1298.0,0.0,0.0,0.0,2,2,0.75
0,71,2.0,2.0,2,3,1250.0,0.0,0.0,1.0,1,0,1.02
0,77,4.0,4.0,4,3,2509.0,1.0,0.0,0.0,1,0,3.9
0,92,3.0,4.0,3,3,2068.0,1.0,0.0,0.0,2,0,1.93
0,64,3.0,3.0,3,1,2343.0,1.0,0.0,1.0,1,0,4.0
0,67,4.0,4.0,3,3,1975.0,1.0,0.0,0.0,1,1,2.85
0,99,2.0,2.0,2,3,1109.0,0.0,0.0,0.0,2,1,0.49
0,81,3.0,4.0,4,3,1829.0,1.0,0.0,0.0,1,2,1.1
0,86,3.0,3.0,4,3,1650.0,1.0,0.0,2.0,1,2,2.12
1,73,2.0,2.0,0,2,126.0,0.0,0.0,0.0,1,1,1.0
0,87,3.0,5.0,4,3,2000.0,1.0,0.0,1.0,2,2,1.22
0,62,3.0,4.0,4,3,2045.0,1.0,0.0,1.0,0,2,2.85
0,91,2.0,2.0,3,3,1400.0,0.0,0.0,0.0,1,0,1.4
0,74,2.0,2.0,2,1,1026.0,0.0,0.0,0.0,1,1,1.1
0,75,3.0,4.0,3,3,2127.0,1.0,1.0,1.0,0,2,2.5
0,101,2.0,2.0,1,1,610.0,0.0,0.0,0.0,1,2,0.38
1,51,5.0,5.0,3,0,3240.0,1.0,0.0,0.0,1,1,11.58
1,73,5.0,3.0,4,2,1350.0,1.0,0.0,0.0,1,2,2.3
1,48,3.0,4.0,3,3,2592.0,1.0,1.0,1.0,2,1,6.4
0,79,3.0,3.0,2,3,1938.0,1.0,0.0,1.0,0,2,2.25
1,19,10.0,10.0,2,2,400.0,0.0,0.0,0.0,1,1,2.25
0,38,3.0,3.0,3,3,1700.0,0.0,0.0,0.0,0,2,1.08
0,74,3.0,5.0,3,3,1527.0,1.0,0.0,1.0,0,2,1.5
0,6,4.0,6.0,3,3,2602.0,1.0,0.0,0.0,1,2,2.45
1,75,4.0,4.0,4,3,6000.0,1.0,1.0,1.0,0,2,5.35
0,37,2.0,2.0,2,3,833.0,0.0,0.0,0.0,1,2,0.42
0,34,4.0,5.0,4,3,2663.0,1.0,0.0,0.0,2,1,5.5
1,29,5.0,5.0,4,2,1800.0,1.0,1.0,0.0,2,1,5.8
0,89,3.0,3.0,3,0,1489.0,0.0,0.0,0.0,1,1,0.95
0,102,3.0,3.0,3,3,1790.0,1.0,0.0,0.0,1,2,1.16
0,95,3.0,3.0,3,4,1480.0,0.0,0.0,0.0,2,2,1.5
0,67,3.0,3.0,3,4,1867.0,0.0,0.0,0.0,2,0,2.8
0,75,3.0,3.0,3,3,1946.0,1.0,0.0,0.0,2,0,2.4
0,64,2.0,2.0,3,1,1500.0,0.0,0.0,1.0,1,0,2.1
0,97,2.0,2.0,3,3,1222.0,0.0,0.0,0.0,0,2,0.65
0,67,3.0,3.0,3,3,3043.0,1.0,0.0,0.0,2,0,5.9
0,37,3.0,3.0,4,1,1697.0,0.0,0.0,0.0,2,1,0.95
0,75,3.0,3.0,4,3,1450.0,0.0,0.0,2.0,1,1,1.2
0,17,3.0,2.0,2,1,1429.0,0.0,0.0,0.0,1,2,1.85
0,83,3.0,3.0,4,4,1200.0,0.0,0.0,0.0,2,1,1.15
0,49,3.0,3.0,3,3,1865.0,0.0,0.0,0.0,1,1,2.45
0,89,3.0,3.0,2,0,1700.0,1.0,0.0,0.0,2,0,1.25
0,92,2.0,2.0,1,4,646.0,0.0,0.0,0.0,2,2,0.45
1,58,4.0,5.0,2,2,2700.0,1.0,0.0,1.0,1,1,6.0
0,62,4.0,5.0,3,3,2604.0,1.0,0.0,1.0,1,0,3.6
0,91,2.0,3.0,3,3,1550.0,0.0,0.0,0.0,1,2,1.17
1,8,2.0,4.0,0,0,56.0,0.0,0.0,0.0,1,1,0.55
1,49,3.0,3.0,1,2,1386.0,0.0,0.0,1.0,2,1,2.75
0,99,3.0,3.0,1,3,833.0,0.0,0.0,0.0,1,2,0.45
0,25,3.0,4.0,3,3,2500.0,1.0,0.0,2.0,2,2,4.78
0,90,3.0,3.0,4,3,1525.0,0.0,0.0,0.0,0,0,0.9
0,90,1.0,1.0,1,3,387.0,0.0,0.0,2.0,1,0,0.27
0,35,3.0,4.0,4,1,129.42,1.0,0.0,0.0,2,2,1.62
1,49,5.0,5.0,2,3,3456.0,1.0,0.0,1.0,1,1,6.5
0,95,3.0,3.0,0,1,1423.0,0.0,0.0,0.0,2,2,1.25
1,53,3.0,3.0,3,1,1800.0,1.0,0.0,1.0,1,2,2.25
0,14,4.0,5.0,3,3,3077.0,1.0,1.0,0.0,2,2,3.4
0,5,3.0,3.0,3,3,1315.0,1.0,0.0,0.0,2,2,1.35
0,17,2.0,2.0,2,3,1199.0,0.0,0.0,0.0,1,2,1.32
1,49,4.0,4.0,3,1,60.0,0.0,0.0,1.0,1,2,1.6
1,28,4.0,3.0,3,0,1800.0,0.0,0.0,0.0,1,2,6.5
0,12,3.0,4.0,3,3,1860.0,1.0,0.0,0.0,0,2,2.2
0,87,3.0,4.0,2,3,1620.0,1.0,0.0,0.0,2,0,0.97
1,27,7.0,5.0,4,2,540.0,0.0,0.0,0.0,1,2,1.6
1,40,5.0,5.0,0,3,3660.0,0.0,0.0,0.0,1,1,5.15
1,48,4.0,5.0,4,0,4000.0,1.0,0.0,1.0,1,1,8.4
0,38,3.0,3.0,4,4,1561.0,0.0,0.0,0.0,2,2,1.1
0,25,3.0,3.0,4,1,2069.0,0.0,0.0,2.0,2,1,4.1
0,76,3.0,3.0,3,0,1577.0,1.0,0.0,1.0,2,2,1.16
0,97,2.0,3.0,2,3,1350.0,0.0,0.0,0.0,2,1,0.8
0,99,4.0,3.0,3,3,2533.0,1.0,0.0,0.0,2,0,1.19
0,2,3.0,2.0,2,0,1277.0,0.0,0.0,0.0,2,2,0.6
0,95,2.0,2.0,2,4,1103.0,0.0,0.0,0.0,1,2,1.05
0,37,3.0,3.0,4,3,1834.0,1.0,0.0,0.0,1,1,1.43
0,10,3.0,4.0,4,3,1950.0,1.0,0.0,1.0,2,2,1.35
0,91,3.0,4.0,2,1,1616.0,1.0,0.0,0.0,1,2,1.45
0,100,3.0,4.0,2,3,1350.0,0.0,0.0,1.0,2,0,1.25
0,83,3.0,2.0,3,3,1570.0,0.0,0.0,0.0,1,2,1.7
0,7,3.0,4.0,4,3,2303.0,1.0,0.0,1.0,0,2,2.25
0,48,3.0,3.0,4,2,1895.0,0.0,0.0,1.0,1,2,1.6
1,18,2.0,2.0,1,2,166.0,0.0,0.0,0.0,1,1,1.4
0,78,3.0,3.0,3,4,1622.0,1.0,0.0,0.0,2,2,0.9
1,50,2.0,2.0,1,2,900.0,0.0,0.0,0.0,1,1,0.8
0,97,4.0,4.0,4,3,2456.0,1.0,1.0,0.0,0,0,1.95
0,94,4.0,4.0,3,1,1745.0,1.0,0.0,0.0,2,1,2.1
0,5,2.0,2.0,2,3,1100.0,0.0,0.0,0.0,2,2,1.24
0,89,2.0,2.0,2,0,1127.0,0.0,0.0,1.0,0,2,0.84
0,102,3.0,4.0,3,1,2516.0,1.0,0.0,1.0,0,1,2.45
0,91,3.0,4.0,3,3,2225.0,0.0,0.0,0.0,1,2,1.87
1,13,2.0,2.0,0,3,450.0,0.0,0.0,0.0,1,1,0.24
0,103,2.0,1.0,0,3,476.0,0.0,0.0,0.0,1,1,0.32
1,44,4.0,4.0,2,2,1935.0,1.0,1.0,0.0,1,1,5.75
1,8,3.0,2.0,2,0,1200.0,0.0,0.0,0.0,1,1,0.7
1,27,7.0,7.0,4,0,3000.0,0.0,0.0,1.0,1,2,2.75
0,21,2.0,2.0,1,3,856.0,0.0,0.0,1.0,1,1,0.43
0,51,3.0,3.0,3,0,2600.0,1.0,0.0,1.0,0,2,2.92
0,89,3.0,4.0,4,3,1667.0,1.0,0.0,1.0,2,2,1.8
1,28,3.0,9.0,2,1,11111.0,0.0,0.0,0.0,1,2,8.0
0,103,2.0,2.0,1,3,577.0,0.0,0.0,0.0,1,2,0.29
0,11,3.0,3.0,4,3,1750.0,1.0,0.0,1.0,0,2,1.55
1,55,4.0,4.0,4,0,8036.0,1.0,1.0,0.0,1,1,25.0
1,23,8.0,9.0,4,1,7200.0,1.0,0.0,0.0,2,1,19.5
0,91,2.0,2.0,3,3,1484.0,0.0,0.0,0.0,1,2,1.05
0,72,4.0,4.0,1,3,1783.0,0.0,0.0,0.0,2,0,1.7
0,65,3.0,3.0,4,3,1642.0,1.0,0.0,1.0,1,0,3.0
0,11,3.0,3.0,3,3,1663.0,0.0,0.0,0.0,0,2,0.8
0,67,3.0,4.0,3,0,2754.0,1.0,0.0,0.0,0,0,4.94
1,12,5.0,6.0,4,3,3600.0,1.0,1.0,1.0,2,1,9.4
0,74,3.0,3.0,3,1,1527.0,1.0,0.0,0.0,1,2,1.63
0,102,2.0,2.0,1,1,600.0,0.0,0.0,0.0,1,2,0.3
0,99,3.0,2.0,2,3,1131.0,0.0,0.0,0.0,2,1,0.51
0,5,2.0,2.0,3,3,1100.0,0.0,0.0,0.0,1,2,1.28
0,103,2.0,2.0,2,4,833.0,0.0,0.0,0.0,2,2,0.54
0,38,3.0,3.0,2,3,1163.0,0.0,0.0,0.0,1,2,1.0
0,82,3.0,3.0,2,0,1900.0,1.0,0.0,0.0,2,1,0.9
0,99,4.0,4.0,3,3,2093.0,0.0,0.0,0.0,1,2,1.0
0,97,2.0,2.0,1,1,696.0,0.0,0.0,1.0,1,1,0.45
0,99,4.0,3.0,3,1,2104.0,1.0,0.0,0.0,2,2,1.83
1,87,4.0,4.0,4,3,3240.0,1.0,0.0,2.0,2,2,6.8
0,69,3.0,4.0,3,3,2016.0,1.0,0.0,1.0,0,0,3.4
0,5,3.0,3.0,3,3,1315.0,1.0,0.0,0.0,2,2,1.4
0,75,3.0,3.0,3,1,1750.0,1.0,0.0,0.0,2,1,1.6
0,10,2.0,2.0,4,1,1236.0,0.0,0.0,0.0,2,0,0.8
0,87,3.0,3.0,3,3,1800.0,0.0,0.0,1.0,0,2,1.28
0,91,3.0,4.0,3,3,1390.0,1.0,0.0,1.0,1,2,0.8
0,72,3.0,3.0,2,3,1428.0,0.0,0.0,0.0,2,1,1.4
0,10,3.0,4.0,4,3,2057.0,1.0,0.0,1.0,0,2,1.39
0,98,4.0,3.0,4,3,2578.0,0.0,0.0,2.0,1,1,1.8
0,53,3.0,3.0,4,3,2556.0,0.0,0.0,1.0,2,2,1.4
0,31,3.0,4.0,3,2,1700.0,1.0,0.0,1.0,2,2,2.35
0,92,3.0,4.0,4,3,1747.0,1.0,0.0,0.0,2,1,1.25
0,75,3.0,3.0,3,3,1600.0,1.0,0.0,0.0,1,2,1.55
0,101,3.0,3.0,2,3,1800.0,0.0,0.0,0.0,1,2,0.72
1,84,3.0,1.0,0,0,550.0,0.0,0.0,0.0,1,1,0.62
0,10,2.0,2.0,2,3,608.0,0.0,0.0,0.0,1,2,0.36
0,37,3.0,4.0,3,3,1660.0,1.0,0.0,0.0,1,2,0.98
0,100,2.0,2.0,2,3,661.0,0.0,0.0,0.0,1,2,0.38
0,7,3.0,4.0,4,1,2544.0,1.0,0.0,0.0,2,0,2.3
0,100,2.0,2.0,2,3,604.0,0.0,0.0,0.0,1,2,0.36
1,96,2.0,2.0,2,2,37.0,0.0,0.0,0.0,1,1,0.22
1,41,3.0,3.0,2,2,2250.0,0.0,0.0,0.0,1,1,3.25
0,65,3.0,3.0,4,1,3077.0,0.0,0.0,0.0,2,1,3.4
0,17,2.0,2.0,3,3,1424.0,0.0,0.0,0.0,2,2,1.75
1,34,4.0,4.0,3,2,1449.0,0.0,1.0,1.0,2,1,3.5
0,72,3.0,3.0,2,3,1428.0,0.0,0.0,1.0,0,1,1.46
0,7,1.0,1.0,2,3,301.0,0.0,0.0,0.0,2,1,0.26
0,62,3.0,4.0,4,0,2037.0,1.0,0.0,1.0,0,2,2.65
0,5,2.0,2.0,1,3,915.0,0.0,0.0,0.0,1,2,1.1
0,80,3.0,3.0,2,4,1672.0,0.0,0.0,0.0,2,1,1.92
0,103,3.0,3.0,0,3,1051.0,0.0,0.0,0.0,2,1,1.65
0,103,2.0,2.0,4,3,1131.0,0.0,0.0,0.0,1,2,0.71
1,32,3.0,1.0,0,0,1008.0,0.0,0.0,0.0,1,1,0.9
0,60,4.0,4.0,2,1,2567.0,1.0,0.0,0.0,1,2,6.75
0,90,3.0,3.0,2,3,1475.0,0.0,0.0,0.0,1,0,1.01
0,91,2.0,2.0,4,3,1464.0,0.0,1.0,0.0,2,2,1.1
0,103,2.0,2.0,1,3,535.0,0.0,0.0,0.0,2,2,0.25
1,51,5.0,7.0,2,0,7000.0,1.0,0.0,2.0,1,2,10.0
1,19,6.0,6.0,0,2,192.0,0.0,0.0,0.0,1,2,0.62
0,103,2.0,2.0,1,1,582.0,0.0,0.0,1.0,1,1,0.4
1,41,3.0,4.0,0,0,1350.0,0.0,0.0,0.0,1,2,0.47
0,99,4.0,4.0,2,1,1891.0,1.0,0.0,0.0,2,0,1.08
0,7,4.0,4.0,4,3,2851.0,1.0,0.0,0.0,2,0,2.6
0,55,4.0,5.0,4,0,3000.0,1.0,0.0,2.0,0,0,10.0
0,72,3.0,3.0,3,3,1640.0,0.0,0.0,0.0,1,0,2.07
0,0,3.0,3.0,2,4,1303.0,0.0,0.0,0.0,1,2,1.3
0,63,3.0,3.0,2,1,1766.0,0.0,0.0,0.0,1,1,2.6
1,44,1.0,1.0,0,0,1650.0,0.0,0.0,0.0,1,1,2.15
0,63,2.0,2.0,1,4,1041.0,0.0,0.0,0.0,1,2,1.55
0,35,3.0,2.0,4,1,1409.0,0.0,0.0,0.0,1,0,1.35
0,35,3.0,2.0,4,4,1484.0,0.0,0.0,0.0,1,2,1.35
0,5,3.0,3.0,3,3,1531.0,0.0,0.0,0.0,1,2,1.8
0,5,3.0,3.0,3,3,1388.0,1.0,0.0,0.0,2,2,1.3
0,83,3.0,4.0,4,3,1695.0,1.0,0.0,1.0,0,2,1.72
0,10,2.0,2.0,2,3,543.0,0.0,0.0,0.0,1,1,0.27
0,55,4.0,4.0,2,0,2076.0,1.0,0.0,2.0,2,2,6.75
0,6,3.0,3.0,4,3,1560.0,0.0,0.0,0.0,2,0,1.34
0,71,2.0,2.0,2,1,1180.0,0.0,0.0,0.0,1,2,0.84
0,68,3.0,3.0,2,3,1950.0,1.0,0.0,0.0,2,0,3.0
1,44,5.0,5.0,4,3,2700.0,1.0,0.0,1.0,1,2,7.0
0,49,5.0,5.0,4,3,3724.0,1.0,0.0,0.0,1,0,4.79
1,69,4.0,5.0,4,3,2259.0,0.0,1.0,1.0,2,1,5.46
0,35,3.0,2.0,4,4,118.0,0.0,0.0,0.0,2,0,1.45
0,95,2.0,2.0,2,4,1226.0,0.0,0.0,0.0,1,1,0.85
0,65,4.0,4.0,4,1,3150.0,0.0,0.0,1.0,2,2,4.49
1,28,5.0,6.0,4,2,3618.0,0.0,0.0,1.0,2,2,13.5
0,17,3.0,3.0,3,1,2098.0,1.0,0.0,0.0,0,2,2.33
0,59,3.0,4.0,3,2,2164.0,1.0,0.0,1.0,1,2,4.0
0,67,4.0,4.0,4,3,1975.0,1.0,0.0,1.0,0,2,2.9
1,57,5.0,6.0,4,3,1512.0,0.0,0.0,1.0,1,2,3.25
0,103,2.0,2.0,2,3,516.0,0.0,0.0,0.0,1,2,0.3
0,5,2.0,2.0,1,3,582.0,0.0,1.0,0.0,2,2,0.47
0,101,3.0,3.0,3,1,1720.0,0.0,1.0,0.0,1,2,0.96
0,97,3.0,3.0,4,3,1500.0,0.0,0.0,0.0,2,1,1.27
0,95,2.0,2.0,2,4,1226.0,0.0,0.0,0.0,1,2,1.01
1,8,3.0,3.0,1,0,1125.0,0.0,0.0,0.0,1,1,1.3
0,10,3.0,2.0,2,3,717.0,0.0,0.0,0.0,1,2,0.5
0,97,4.0,5.0,2,1,2248.0,1.0,0.0,0.0,2,2,1.27
0,102,2.0,3.0,3,3,1611.0,1.0,0.0,0.0,1,2,0.95
0,7,3.0,4.0,4,3,2018.0,1.0,0.0,1.0,2,2,1.16
0,23,3.0,3.0,4,0,1611.0,0.0,0.0,0.0,2,2,1.4
0,102,2.0,2.0,3,3,1430.0,0.0,0.0,0.0,0,2,1.02
0,103,2.0,2.0,1,3,650.0,0.0,0.0,0.0,1,0,0.42
0,11,2.0,3.0,3,3,978.223232,1.0,1.0,0.0,1,0,0.98
1,18,3.0,7.0,4,0,3750.0,0.0,1.0,0.0,1,2,1.0
0,91,3.0,3.0,4,4,2032.0,0.0,0.0,0.0,2,0,1.83
